Year,Month,Day,Hour,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Solar Azimuth Angle,Location
2022,1,10,3,15.9,0,0,0,3,10.1,0,68.31,-9999,0.2,1019,1.1,257,1.4,64.54593148,Bahrain
2022,1,10,4,16.2,44,187,63,0,10.1,63,67.13,84.02,0.2,1020,1.1,247,1.5,78.64313813,Bahrain
2022,1,10,5,16.7,103,513,255,0,10.1,255,65.15,72.68,0.2,1021,1.1,255,1.9,93.02358901,Bahrain
2022,1,10,6,17.5,123,708,450,0,9.8,450,60.49,62.56,0.2,1021,1.1,257,1.8,107.8501701,Bahrain
2022,1,10,7,18.1,139,788,598,0,9.1,598,55.83,54.43,0.2,1021,1.1,260,1.8,123.2733937,Bahrain
2022,1,10,8,18.7,147,828,687,0,8.4,687,51.09,49.33,0.2,1020,1.1,270,1.6,139.3833467,Bahrain
2022,1,10,9,19.1,157,818,702,1,7.7,702,47.57,48.22,0.2,1019,1.1,289,1.1,156.151837,Bahrain
2022,1,10,10,19.5,150,801,650,1,7.2,650,44.83,51.37,0.2,1018,1.1,321,0.8,173.3915293,Bahrain
2022,1,10,11,19.6,137,748,532,1,7.1,532,44.18,58.09,0.2,1018,1.1,6,0.6,190.7739896,Bahrain
2022,1,10,12,19.5,114,638,361,1,7.4,361,45.48,67.3,0.2,1018,1.1,61,0.5,207.9234979,Bahrain
2022,1,10,13,19,76,412,161,1,8,161,49,78.1,0.2,1018,1.2,100,0.9,224.5402934,Bahrain
2022,1,10,14,18.5,0,0,0,1,8.4,0,51.91,-9999,0.2,1019,1.2,108,1.6,240.477517,Bahrain
2022,1,10,15,18.2,0,0,0,1,9.1,0,55.2,-9999,0.2,1019,1.3,111,2.1,255.741328,Bahrain
2022,1,10,16,17.9,0,0,0,1,9.8,0,59.3,-9999,0.2,1020,1.3,114,2.5,270.4421687,Bahrain
2022,1,10,17,17.7,0,0,0,1,10.6,0,63.23,-9999,0.2,1020,1.4,118,2.9,284.7377686,Bahrain
2022,1,10,18,17.5,0,0,0,1,11.3,0,66.78,-9999,0.2,1020,1.4,124,3.3,298.7890308,Bahrain
2022,1,10,19,17.3,0,0,0,1,11.6,0,69.4,-9999,0.2,1019,1.5,129,3.5,312.7317657,Bahrain
2022,1,10,20,17.2,0,0,0,1,11.9,0,71.07,-9999,0.2,1019,1.6,135,3.4,326.6608639,Bahrain
2022,1,10,21,17,0,0,0,1,12.3,0,73.92,-9999,0.2,1019,1.7,140,3.4,340.6243627,Bahrain
2022,1,10,22,16.9,0,0,0,3,12.7,0,76.36,-9999,0.2,1019,1.8,147,3.5,354.6271009,Bahrain
2022,1,10,23,16.7,0,0,0,3,13.1,0,79.44,-9999,0.2,1019,1.9,153,3.5,8.64401263,Bahrain
2022,1,11,0,16.6,0,0,0,3,13.5,0,81.96,-9999,0.2,1019,2,158,3.3,22.64095635,Bahrain
2022,1,11,1,16.3,0,0,0,3,13.8,0,85.15,-9999,0.2,1019,2,160,3.2,36.59798965,Bahrain
2022,1,11,2,16.1,0,0,0,3,14.1,0,87.66,-9999,0.2,1020,2,159,3.3,50.52883546,Bahrain
2022,1,11,3,16,0,0,0,3,14.3,0,89.37,-9999,0.2,1020,2,162,3.4,64.49204346,Bahrain
2022,1,11,4,16.7,43,176,61,7,14.4,53,86.34,84.02,0.2,1021,2,173,3.3,78.59238035,Bahrain
2022,1,11,5,17.4,99,497,248,8,13.9,231,79.84,72.66,0.2,1022,2,180,3.1,92.97264142,Bahrain
2022,1,11,6,18.5,135,635,428,1,12.9,428,69.67,62.51,0.2,1022,2.1,168,3.2,107.7951616,Bahrain
2022,1,11,7,19.4,156,715,573,8,12.1,514,62.56,54.35,0.2,1022,2.1,170,3.1,123.2100434,Bahrain
2022,1,11,8,20.1,170,746,657,1,11.7,657,58.4,49.2,0.2,1021,2.1,187,2.6,139.3074081,Bahrain
2022,1,11,9,20.3,178,740,673,1,12,673,58.98,48.06,0.2,1020,2.1,190,1.6,156.0599779,Bahrain
2022,1,11,10,20.4,171,717,621,7,12.2,529,59.25,51.19,0.2,1019,2.2,159,1.3,173.2824598,Bahrain
2022,1,11,11,20.3,158,655,506,8,12.5,470,60.69,57.91,0.2,1019,2.2,135,1.3,190.6491668,Bahrain
2022,1,11,12,20.2,133,534,340,2,12.5,212,61.2,67.13,0.2,1019,2.2,113,1.4,207.7867368,Bahrain
2022,1,11,13,19.7,86,306,150,2,12.4,29,62.92,77.94,0.2,1019,2.2,99,1.9,224.3964302,Bahrain
2022,1,11,14,19.3,0,0,0,8,12.6,0,65.03,-9999,0.2,1019,2.3,99,2.7,240.3310371,Bahrain
2022,1,11,15,19.2,0,0,0,1,12.9,0,67.06,-9999,0.2,1019,2.3,106,3.2,255.5956642,Bahrain
2022,1,11,16,19.1,0,0,0,1,13.3,0,68.99,-9999,0.2,1020,2.3,117,3.4,270.2996853,Bahrain
2022,1,11,17,19,0,0,0,1,13.5,0,70.63,-9999,0.2,1020,2.2,125,3.5,284.6000897,Bahrain
2022,1,11,18,18.8,0,0,0,1,13.8,0,72.94,-9999,0.2,1020,2.2,133,3.6,298.6574126,Bahrain
2022,1,11,19,18.5,0,0,0,1,14.2,0,76.17,-9999,0.2,1019,2.2,141,3.7,312.6073634,Bahrain
2022,1,11,20,18.3,0,0,0,1,14.7,0,79.52,-9999,0.2,1019,2.2,149,3.6,326.5448419,Bahrain
2022,1,11,21,18,0,0,0,1,15.1,0,83.15,-9999,0.2,1019,2,155,3.5,340.5178487,Bahrain
2022,1,11,22,17.6,0,0,0,1,15.4,0,86.78,-9999,0.2,1019,1.9,162,3.3,354.531017,Bahrain
2022,1,11,23,17.3,0,0,0,1,15.6,0,89.56,-9999,0.2,1019,1.8,167,2.9,8.558852562,Bahrain
2022,1,12,0,17.1,0,0,0,1,15.7,0,91.45,-9999,0.2,1019,1.7,171,2.7,22.5665945,Bahrain
2022,1,12,1,16.9,0,0,0,3,15.7,0,92.84,-9999,0.2,1019,1.7,177,2.6,36.53358368,Bahrain
2022,1,12,2,16.7,0,0,0,1,15.7,0,93.61,-9999,0.2,1020,1.7,185,2.5,50.47282965,Bahrain
2022,1,12,3,16.7,0,0,0,1,15.5,0,92.52,-9999,0.2,1020,1.7,194,2.5,64.44222749,Bahrain
2022,1,12,4,17.2,45,120,58,0,15.3,58,88.47,84.01,0.2,1021,1.7,205,2.6,78.54594318,Bahrain
2022,1,12,5,17.9,111,447,244,0,14.5,244,80.46,72.63,0.2,1021,1.7,210,2.6,92.9261895,Bahrain
2022,1,12,6,19,133,653,435,0,13.3,435,69.32,62.45,0.2,1021,1.7,209,2.3,107.7447339,Bahrain
2022,1,12,7,19.8,150,741,582,0,12.9,582,64.46,54.25,0.2,1020,1.7,211,1.8,123.1512408,Bahrain
2022,1,12,8,20.6,157,784,670,0,13.2,670,62.54,49.07,0.2,1019,1.7,216,1,139.2358286,Bahrain
2022,1,12,9,21.5,157,795,690,0,12.2,690,55.28,47.89,0.2,1018,1.7,216,0.6,155.9721029,Bahrain
2022,1,12,10,22.2,152,778,641,1,11.1,641,49.33,51.01,0.2,1018,1.6,194,0.2,173.1768122,Bahrain
2022,1,12,11,22.3,138,726,526,0,11.2,526,49.53,57.73,0.2,1017,1.6,76,0.4,190.5270715,Bahrain
2022,1,12,12,22,115,623,359,0,12.1,359,53.41,66.95,0.2,1017,1.5,86,0.7,207.6519791,Bahrain
2022,1,12,13,20.9,77,404,162,0,13.6,162,63.14,77.78,0.2,1017,1.5,95,1,224.2539261,Bahrain
2022,1,12,14,20,0,0,0,0,14,0,68.45,-9999,0.2,1018,1.4,106,1.4,240.1854259,Bahrain
2022,1,12,15,19.7,0,0,0,0,14.1,0,69.91,-9999,0.2,1018,1.4,111,1.6,255.4505596,Bahrain
2022,1,12,16,19.6,0,0,0,0,14.2,0,71.09,-9999,0.2,1018,1.4,114,1.6,270.1576261,Bahrain
2022,1,12,17,19.5,0,0,0,0,14.4,0,72.47,-9999,0.2,1019,1.4,117,1.5,284.4628541,Bahrain
2022,1,12,18,19.5,0,0,0,0,14.6,0,73.27,-9999,0.2,1018,1.4,118,1.5,298.5263884,Bahrain
2022,1,12,19,19.4,0,0,0,0,14.8,0,74.72,-9999,0.2,1018,1.4,118,1.4,312.4838164,Bahrain
2022,1,12,20,19.3,0,0,0,0,15,0,76.18,-9999,0.2,1018,1.4,121,1.4,326.4300272,Bahrain
2022,1,12,21,19.1,0,0,0,0,14.9,0,76.64,-9999,0.2,1018,1.4,132,1.5,340.412962,Bahrain
2022,1,12,22,18.8,0,0,0,0,14.5,0,76.28,-9999,0.2,1018,1.4,151,1.8,354.4370219,Bahrain
2022,1,12,23,18.4,0,0,0,0,14.7,0,79.22,-9999,0.2,1018,1.4,172,2,8.476255496,Bahrain
2022,1,13,0,18,0,0,0,0,15.2,0,83.54,-9999,0.22,1017,1.4,185,2.2,22.49525446,Bahrain
2022,1,13,1,17.7,0,0,0,0,15.6,0,87.53,-9999,0.22,1017,1.4,189,2.4,36.47262044,Bahrain
2022,1,13,2,17.4,0,0,0,0,16,0,91.34,-9999,0.22,1018,1.4,194,2.7,50.42063513,Bahrain
2022,1,13,3,17.2,0,0,0,0,16.2,0,93.92,-9999,0.22,1018,1.4,197,2.8,64.39653153,Bahrain
2022,1,13,4,17.8,43,203,64,0,16.3,64,90.95,84,0.22,1019,1.4,202,3,78.50387046,Bahrain
2022,1,13,5,18.5,95,543,257,0,16.2,257,86.28,72.6,0.22,1019,1.5,202,3,92.88427502,Bahrain
2022,1,13,6,19.6,112,733,452,0,16,452,79.48,62.39,0.22,1019,1.5,195,2.8,107.6989297,Bahrain
2022,1,13,7,20.5,125,812,601,0,16.3,601,76.68,54.15,0.22,1019,1.5,191,2.3,123.0970337,Bahrain
2022,1,13,8,21.2,132,850,690,0,16.1,690,72.72,48.93,0.22,1018,1.5,191,1.9,139.1686666,Bahrain
2022,1,13,9,21.9,132,860,711,1,15.6,711,67.29,47.72,0.22,1016,1.5,191,1.7,155.8882854,Bahrain
2022,1,13,10,22.4,127,844,660,1,14.9,660,62.55,50.82,0.22,1015,1.5,182,1.5,173.0746787,Bahrain
2022,1,13,11,22.8,117,797,545,1,14.2,545,58.3,57.54,0.22,1015,1.4,169,1.2,190.4078141,Bahrain
2022,1,13,12,22.7,102,684,372,1,14,372,57.88,66.77,0.22,1015,1.4,138,1.1,207.5193481,Bahrain
2022,1,13,13,21.7,71,470,171,1,14.6,171,64.19,77.61,0.22,1015,1.4,110,1.2,224.1129103,Bahrain
2022,1,13,14,20.8,0,0,0,1,14.9,0,69.17,-9999,0.22,1015,1.4,105,1.7,240.0408123,Bahrain
2022,1,13,15,20.4,0,0,0,0,15,0,71.31,-9999,0.22,1016,1.3,109,2.3,255.3061384,Bahrain
2022,1,13,16,20.2,0,0,0,0,14.9,0,71.6,-9999,0.22,1016,1.3,118,3,270.0161085,Bahrain
2022,1,13,17,20.1,0,0,0,0,14.7,0,71.3,-9999,0.22,1016,1.4,129,3.8,284.3261714,Bahrain
2022,1,13,18,19.8,0,0,0,0,14.7,0,72.49,-9999,0.22,1016,1.5,139,4.6,298.3960598,Bahrain
2022,1,13,19,19.3,0,0,0,1,15,0,76.37,-9999,0.22,1016,1.6,147,5.3,312.3612189,Bahrain
2022,1,13,20,18.7,0,0,0,1,15.5,0,81.68,-9999,0.22,1015,1.9,152,5.6,326.3165068,Bahrain
2022,1,13,21,18.3,0,0,0,1,15.9,0,85.84,-9999,0.22,1015,2,156,5.5,340.3097827,Bahrain
2022,1,13,22,18.1,0,0,0,1,16.1,0,88.19,-9999,0.22,1014,2.1,157,5.7,354.3451893,Bahrain
2022,1,13,23,17.9,0,0,0,1,16.3,0,90.11,-9999,0.22,1013,2,157,6.1,8.39628861,Bahrain
2022,1,14,0,17.7,0,0,0,3,16.4,0,92.17,-9999,0.22,1013,2,160,6,22.42699686,Bahrain
2022,1,14,1,17.4,0,0,0,1,16.6,0,94.85,-9999,0.22,1014,2,168,5.5,36.41515405,Bahrain
2022,1,14,2,17.3,0,0,0,3,16.6,0,95.78,-9999,0.22,1015,2.1,168,5.3,50.37229972,Bahrain
2022,1,14,3,17.3,0,0,0,1,16.7,0,95.97,-9999,0.22,1015,2.2,168,5.3,64.35499774,Bahrain
2022,1,14,4,17.9,46,99,57,0,16.7,57,92.47,83.99,0.22,1015,2.2,167,5.8,78.46619985,Bahrain
2022,1,14,5,18.5,120,393,238,8,16.6,204,88.59,72.56,0.22,1015,2.3,166,5.6,92.84693312,Bahrain
2022,1,14,6,19.6,162,551,418,8,16,411,79.84,62.32,0.22,1015,2.5,167,5.5,107.6577845,Bahrain
2022,1,14,7,20.9,194,618,557,3,15.3,457,70.15,54.04,0.22,1015,2.6,172,5.7,123.0474623,Bahrain
2022,1,14,8,21.9,216,637,636,8,14.6,636,63.09,48.78,0.22,1014,2.6,177,5.2,139.105972,Bahrain
2022,1,14,9,22.5,228,627,652,8,14,496,58.67,47.54,0.22,1012,2.6,175,4.7,155.8085908,Bahrain
2022,1,14,10,22.8,229,581,598,5,13.8,212,56.89,50.63,0.22,1011,2.7,172,4.1,172.9761434,Bahrain
2022,1,14,11,22.9,214,499,483,8,13.8,11,56.62,57.35,0.22,1010,2.8,164,3.5,190.2914964,Bahrain
2022,1,14,12,22.5,174,375,323,8,14.1,6,59.08,66.59,0.22,1010,2.8,148,2.9,207.3889594,Bahrain
2022,1,14,13,22,104,157,138,7,14.3,24,61.82,77.44,0.22,1010,2.9,137,2.7,223.9735053,Bahrain
2022,1,14,14,21.6,0,0,0,8,14.4,0,63.46,-9999,0.22,1011,2.9,129,3.5,239.8973192,Bahrain
2022,1,14,15,21.4,0,0,0,7,14.6,0,65.02,-9999,0.22,1011,2.8,127,4.4,255.1625197,Bahrain
2022,1,14,16,21,0,0,0,5,15.2,0,69.24,-9999,0.22,1012,2.8,136,4.2,269.875245,Bahrain
2022,1,14,17,20.7,0,0,0,7,15.4,0,71.68,-9999,0.22,1013,2.8,164,3.9,284.1901466,Bahrain
2022,1,14,18,20.5,0,0,0,7,15,0,70.93,-9999,0.22,1012,2.8,177,4.9,298.2665243,Bahrain
2022,1,14,19,20.2,0,0,0,7,14.8,0,71.12,-9999,0.22,1012,3,181,4.5,312.239661,Bahrain
2022,1,14,20,20,0,0,0,6,14.6,0,71.08,-9999,0.22,1012,3.1,186,4.1,326.2043637,Bahrain
2022,1,14,21,19.7,0,0,0,6,14.4,0,71.66,-9999,0.22,1012,3.2,201,4.9,340.208387,Bahrain
2022,1,14,22,19.4,0,0,0,6,14.1,0,71.37,-9999,0.22,1011,3.1,163,4.5,354.2555886,Bahrain
2022,1,14,23,19.6,0,0,0,6,14,0,70.26,-9999,0.22,1011,2.8,146,5.5,8.319014563,Bahrain
2022,1,15,0,19.5,0,0,0,9,14.3,0,72.08,-9999,0.22,1010,2.6,149,6.9,22.36187767,Bahrain
2022,1,15,1,19.3,0,0,0,6,14.6,0,74.25,-9999,0.22,1010,2.7,159,7.1,36.36123378,Bahrain
2022,1,15,2,19.1,0,0,0,7,14.7,0,75.59,-9999,0.22,1011,2.7,166,6.9,50.32786617,Bahrain
2022,1,15,3,19,0,0,0,8,14.7,0,75.89,-9999,0.22,1011,2.9,173,6.2,64.3176629,Bahrain
2022,1,15,4,19.2,40,22,42,8,14.4,28,73.59,83.97,0.22,1012,3,188,6,78.43296334,Bahrain
2022,1,15,5,19.5,148,232,218,8,14.2,93,71.3,72.51,0.22,1013,2.9,198,6.2,92.81419286,Bahrain
2022,1,15,6,19.8,166,524,411,8,14.1,316,69.58,62.24,0.22,1013,2.8,196,6,107.6213276,Bahrain
2022,1,15,7,20.5,203,587,548,7,13.7,49,65.21,53.93,0.22,1013,2.8,190,6.2,123.0025599,Bahrain
2022,1,15,8,21.2,230,602,628,7,13.4,155,61,48.62,0.22,1011,2.9,186,5.6,139.0477875,Bahrain
2022,1,15,9,21.4,198,681,660,7,13.4,164,60.44,47.35,0.22,1010,3,185,4.8,155.7330764,Bahrain
2022,1,15,10,21.3,197,648,610,7,13.6,267,61.3,50.43,0.22,1009,2.9,173,4.2,172.881282,Bahrain
2022,1,15,11,21.1,189,566,496,7,13.8,90,63.18,57.15,0.22,1009,2.8,163,3.6,190.178213,Bahrain
2022,1,15,12,20.9,170,394,328,7,14.2,83,65.44,66.41,0.22,1009,2.8,162,2.9,207.2609217,Bahrain
2022,1,15,13,20.5,107,128,135,7,14.6,16,68.76,77.27,0.22,1009,3,161,2.2,223.8358273,Bahrain
2022,1,15,14,20.2,1,0,1,7,14.6,1,70.3,-9999,0.22,1010,3.2,154,2.1,239.7550642,Bahrain
2022,1,15,15,20,0,0,0,7,14.7,0,71.43,-9999,0.22,1010,3.3,142,2.3,255.0198175,Bahrain
2022,1,15,16,19.8,0,0,0,4,15.1,0,74.28,-9999,0.22,1011,3.4,133,2.8,269.7351437,Bahrain
2022,1,15,17,19.5,0,0,0,7,15.5,0,77.56,-9999,0.22,1011,3.5,125,3.4,284.0548806,Bahrain
2022,1,15,18,19.3,0,0,0,7,16.2,0,82.26,-9999,0.22,1010,3.6,117,4,298.1378753,Bahrain
2022,1,15,19,19.1,0,0,0,7,17,0,87.68,-9999,0.22,1010,3.5,108,4.2,312.1192285,Bahrain
2022,1,15,20,19,0,0,0,4,17.6,0,91.37,-9999,0.22,1009,3.5,107,3.9,326.0936764,Bahrain
2022,1,15,21,19.1,0,0,0,7,18,0,93.37,-9999,0.22,1009,3.5,109,3.4,340.1088465,Bahrain
2022,1,15,22,19.2,0,0,0,1,18.4,0,95.08,-9999,0.22,1009,3.5,115,3,354.1682847,Bahrain
2022,1,15,23,19.2,0,0,0,5,18.6,0,96.46,-9999,0.22,1009,3.5,134,2.7,8.244491674,Bahrain
2022,1,16,0,19.3,0,0,0,8,18.7,0,96.36,-9999,0.23,1009,3.5,148,3.2,22.29994841,Bahrain
2022,1,16,1,19.2,0,0,0,1,18.5,0,95.91,-9999,0.23,1009,3.4,155,3.9,36.31090427,Bahrain
2022,1,16,2,19,0,0,0,1,18.2,0,95.34,-9999,0.23,1010,3.3,163,4.3,50.28737239,Bahrain
2022,1,16,3,18.7,0,0,0,1,17.9,0,95.03,-9999,0.23,1011,3.2,170,4.7,64.28455873,Bahrain
2022,1,16,4,18.9,29,4,29,5,17.5,29,91.54,83.94,0.23,1012,3.1,179,4.8,78.40418751,Bahrain
2022,1,16,5,19.2,159,142,201,0,17.1,201,87.67,72.46,0.23,1012,3,187,4.4,92.78607755,Bahrain
2022,1,16,6,19.7,243,297,381,1,16.8,381,83.58,62.16,0.23,1013,2.9,202,3.7,107.5895816,Bahrain
2022,1,16,7,20.1,288,399,523,0,16.7,523,80.85,53.81,0.23,1012,2.8,223,3.1,122.9623528,Bahrain
2022,1,16,8,20.4,306,459,611,0,16.8,611,79.67,48.46,0.23,1012,2.7,251,2.6,138.9941483,Bahrain
2022,1,16,9,20.6,291,513,639,0,16.9,639,79.28,47.16,0.23,1011,2.6,282,2.4,155.6617919,Bahrain
2022,1,16,10,20.7,283,484,592,0,16.9,592,78.72,50.23,0.23,1010,2.5,310,2.6,172.7901625,Bahrain
2022,1,16,11,20.8,251,430,485,0,16.7,485,77.47,56.95,0.23,1010,2.4,329,3.1,190.0680505,Bahrain
2022,1,16,12,20.7,199,319,327,0,16.5,327,76.88,66.22,0.23,1010,2.3,340,3.5,207.1353364,Bahrain
2022,1,16,13,20.4,112,143,144,0,16.3,144,77.47,77.1,0.23,1011,2.3,345,3.8,223.6999863,Bahrain
2022,1,16,14,19.9,3,0,3,0,16.2,3,79.47,-9999,0.23,1012,2.2,351,3.9,239.6141591,Bahrain
2022,1,16,15,19.6,0,0,0,0,16.2,0,80.52,-9999,0.23,1013,2.2,355,3.9,254.878141,Bahrain
2022,1,16,16,19.4,0,0,0,0,16,0,80.57,-9999,0.23,1013,2.1,359,3.6,269.5959081,Bahrain
2022,1,16,17,19.2,0,0,0,0,15.8,0,80.66,-9999,0.23,1013,2.1,4,3.4,283.92047,Bahrain
2022,1,16,18,19.1,0,0,0,0,15.7,0,80.48,-9999,0.23,1014,2,7,3.3,298.0102018,Bahrain
2022,1,16,19,18.9,0,0,0,0,15.5,0,80.71,-9999,0.23,1014,1.9,13,3.2,312.0000031,Bahrain
2022,1,16,20,18.8,0,0,0,0,15.4,0,80.61,-9999,0.23,1014,1.9,17,3.2,325.9845196,Bahrain
2022,1,16,21,18.7,0,0,0,0,15.3,0,80.73,-9999,0.23,1013,1.9,21,3.1,340.0112289,Bahrain
2022,1,16,22,18.7,0,0,0,0,15.3,0,80.58,-9999,0.23,1013,2,24,2.9,354.0833384,Bahrain
2022,1,16,23,18.8,0,0,0,0,15.3,0,79.94,-9999,0.23,1013,2.1,25,2.6,8.172773947,Bahrain
2022,1,17,0,18.8,0,0,0,0,15.2,0,79.64,-9999,0.22,1013,2.1,35,2.3,22.24125617,Bahrain
2022,1,17,1,18.9,0,0,0,1,15.2,0,79.07,-9999,0.22,1014,2.2,49,1.8,36.2642056,Bahrain
2022,1,17,2,19,0,0,0,0,15.3,0,79.02,-9999,0.22,1015,2.2,72,1.6,50.25085156,Bahrain
2022,1,17,3,19,0,0,0,1,15.5,0,79.92,-9999,0.22,1015,2.3,87,1.5,64.25571196,Bahrain
2022,1,17,4,19.4,45,109,57,0,15.7,57,79.39,83.91,0.22,1016,2.3,91,1.3,78.37989368,Bahrain
2022,1,17,5,20,115,410,239,1,16,239,77.96,72.41,0.22,1017,2.4,85,1.1,92.76260484,Bahrain
2022,1,17,6,20.7,169,535,419,1,16.2,419,75.48,62.07,0.22,1017,2.4,88,1,107.5625633,Bahrain
2022,1,17,7,21.1,195,621,563,1,16.1,563,73.18,53.68,0.22,1016,2.5,97,1,122.9268609,Bahrain
2022,1,17,8,21.6,210,662,650,1,15.9,650,70.04,48.29,0.22,1016,2.5,104,1.1,138.9450825,Bahrain
2022,1,17,9,21.9,221,652,666,1,15.7,666,67.87,46.96,0.22,1015,2.6,97,1.1,155.5947793,Bahrain
2022,1,17,10,22,218,616,614,1,15.7,614,67.39,50.02,0.22,1015,2.7,73,1.1,172.7028452,Bahrain
2022,1,17,11,21.9,202,544,501,1,16,501,69,56.75,0.22,1014,2.8,58,1.3,189.9610879,Bahrain
2022,1,17,12,21.6,168,418,337,1,16.3,337,71.82,66.03,0.22,1014,3,54,1.6,207.0122978,Bahrain
2022,1,17,13,21.1,105,206,151,1,16.7,151,75.88,76.92,0.22,1015,3.1,49,1.8,223.5660854,Bahrain
2022,1,17,14,20.5,5,1,5,1,17,5,80.14,-9999,0.22,1015,3.2,45,2.1,239.4747098,Bahrain
2022,1,17,15,20.3,0,0,0,1,17.3,0,82.9,-9999,0.22,1016,3.3,46,2.3,254.7375937,Bahrain
2022,1,17,16,20.1,0,0,0,1,17.6,0,85.66,-9999,0.22,1017,3.3,50,2.4,269.4576365,Bahrain
2022,1,17,17,20,0,0,0,1,17.9,0,87.59,-9999,0.22,1016,3.3,53,2.4,283.7870064,Bahrain
2022,1,17,18,20,0,0,0,1,18.1,0,88.84,-9999,0.22,1016,3.3,55,2.4,297.8835883,Bahrain
2022,1,17,19,19.9,0,0,0,1,18.3,0,90.35,-9999,0.22,1016,3.2,55,2.6,311.8820621,Bahrain
2022,1,17,20,19.9,0,0,0,1,18.4,0,91.05,-9999,0.22,1016,3.2,48,2.5,325.8769633,Bahrain
2022,1,17,21,19.9,0,0,0,1,18.4,0,91.01,-9999,0.22,1016,3.2,33,2.5,339.9155974,Bahrain
2022,1,17,22,19.9,0,0,0,1,18.3,0,90.3,-9999,0.22,1016,3.3,22,2.8,354.0008062,Bahrain
2022,1,17,23,20,0,0,0,1,18,0,88.47,-9999,0.22,1016,3.5,5,3.6,8.103910992,Bahrain
2022,1,18,0,20,0,0,0,3,17.8,0,87,-9999,0.22,1016,3.6,357,4.7,22.18584359,Bahrain
2022,1,18,1,19.7,0,0,0,3,17.3,0,85.98,-9999,0.22,1017,3.7,350,5.9,36.22117331,Bahrain
2022,1,18,2,19,0,0,0,3,16.1,0,83.53,-9999,0.22,1018,3.8,344,7.2,50.21833214,Bahrain
2022,1,18,3,18.2,0,0,0,3,14.8,0,80.32,-9999,0.22,1019,3.7,340,8.5,64.23114443,Bahrain
2022,1,18,4,17.8,34,12,36,3,14.2,7,79.36,83.87,0.22,1019,3.6,340,8.7,78.36009799,Bahrain
2022,1,18,5,17.8,165,143,208,3,14.4,25,80.57,72.34,0.22,1021,3.7,336,8.3,92.74378686,Bahrain
2022,1,18,6,17.7,272,216,373,3,14.7,43,82.57,61.97,0.22,1021,3.6,335,8.2,107.5402836,Bahrain
2022,1,18,7,17.6,344,274,507,3,14.8,61,83.4,53.54,0.22,1021,3.6,337,8.4,122.8960976,Bahrain
2022,1,18,8,17.5,374,333,596,3,14.5,77,82.77,48.11,0.22,1020,3.5,339,8.9,138.9006113,Bahrain
2022,1,18,9,17.4,358,386,623,3,14.2,110,81.65,46.76,0.22,1020,3.5,342,9.3,155.532073,Bahrain
2022,1,18,10,17.4,330,391,582,3,13.9,149,79.84,49.8,0.22,1019,3.4,347,9.4,172.6193823,Bahrain
2022,1,18,11,17.4,281,358,479,3,13.6,127,78.16,56.54,0.22,1019,3.4,351,9.2,189.8573964,Bahrain
2022,1,18,12,17.4,215,270,325,3,13.2,65,76.51,65.84,0.22,1019,3.4,353,8.7,206.8918927,Bahrain
2022,1,18,13,17.5,117,130,147,3,13,22,74.82,76.75,0.22,1020,3.4,356,7.9,223.4342212,Bahrain
2022,1,18,14,17.7,5,1,5,3,12.7,2,72.7,-9999,0.22,1020,3.3,354,6.9,239.3368159,Bahrain
2022,1,18,15,17.8,0,0,0,3,12.5,0,71.02,-9999,0.22,1021,3.3,347,6.2,254.5982737,Bahrain
2022,1,18,16,17.9,0,0,0,3,12.2,0,69.18,-9999,0.22,1022,3.2,339,5.8,269.3204223,Bahrain
2022,1,18,17,17.9,0,0,0,3,11.9,0,68.06,-9999,0.22,1021,3.1,331,5.6,283.6545767,Bahrain
2022,1,18,18,17.8,0,0,0,3,11.8,0,67.9,-9999,0.22,1021,3,324,6,297.7581146,Bahrain
2022,1,18,19,17.6,0,0,0,3,11.7,0,68.45,-9999,0.22,1021,2.9,323,6.5,311.7654781,Bahrain
2022,1,18,20,17.4,0,0,0,3,11.6,0,68.84,-9999,0.22,1020,2.9,328,6.8,325.7710733,Bahrain
2022,1,18,21,17.2,0,0,0,3,11.5,0,69.27,-9999,0.22,1020,2.9,330,6.9,339.8220108,Bahrain
2022,1,18,22,17.1,0,0,0,3,11.4,0,69.12,-9999,0.22,1020,2.8,331,6.9,353.9207401,Bahrain
2022,1,18,23,16.9,0,0,0,3,11.3,0,69.38,-9999,0.22,1020,2.8,331,6.7,8.037947938,Bahrain
2022,1,19,0,16.8,0,0,0,3,11.2,0,69.35,-9999,0.22,1020,2.7,329,6.5,22.13374876,Bahrain
2022,1,19,1,16.8,0,0,0,3,11.1,0,69.27,-9999,0.22,1020,2.7,329,6.4,36.1818383,Bahrain
2022,1,19,2,16.8,0,0,0,3,11.2,0,69.75,-9999,0.22,1020,2.6,329,6.3,50.18983788,Bahrain
2022,1,19,3,16.8,0,0,0,3,11.5,0,70.82,-9999,0.22,1021,2.6,329,6.3,64.21087305,Bahrain
2022,1,19,4,17.2,44,41,48,3,11.6,15,69.47,83.83,0.22,1021,2.7,328,6.6,78.34481141,Bahrain
2022,1,19,5,17.7,146,263,226,3,11.6,56,67.25,72.27,0.22,1022,2.7,329,6.7,92.72963026,Bahrain
